file_name,entity_type,pred_text,pred_line,confidence,verdict
36097293,NumberOfBiologicalReplicates,2,27,1.0,supported
36097293,NumberOfBiologicalReplicates,3,28,1.0,supported
36097293,NumberOfBiologicalReplicates,4,29,1.0,supported
36097293,NumberOfFractions,four fractions,30,1.0,supported
36097293,NumberOfTechnicalReplicates,technical duplicates,31,1.0,supported
36097293,Organism,Saccharomyces cerevisiae,32,1.0,supported
36097293,PrecursorMassTolerance,10 ppm,33,1.0,supported
36097293,SamplingTime,after 1 hour of incubation at 37 degreesC,34,1.0,supported
36097293,Separation,Peptides were separated on an EASY-nLC 1200 system (Thermo Scientific),35,1.0,supported
36097293,Strain,thermosensitive drg1-18 mutant,36,1.0,supported
36097293,Strain,LmB-sensitive S. cerevisiae mutant strain (crm1T539C),37,1.0,supported
36097293,Temperature,37 degreesC,38,1.0,supported
36097293,Time,1 hour,39,1.0,supported
36097293,Treatment,1 hour of incubation at 37 degreesC,40,1.0,supported
36097293,Treatment,1 mM ATPgammaS,41,1.0,supported
36097293,Treatment,"1.5 mM isotopically labeled crosslinking reagent A (disuccinimidyl suberate, DSS-d0/DSS-d12",42,1.0,supported
36097293,Treatment,"1.5 mM isotopically labeled Crosslinker reagent B (bis(sulfosuccinimidyl)suberate, BS3-d0/BS3-d12)",43,0.88,supported
37207340,Bait,mtPrA,1,1.0,supported
37207340,Bait,PrA-tagged bait proteins,2,1.0,supported
37207340,CellLine,ATCC 50162,3,1.0,supported
37207340,CellPart,mitochondria,4,1.0,supported
37207340,CleavageAgent,trypsin,5,1.0,supported
37207340,CollisionEnergy,a normalized collision energy at 30 V,6,1.0,supported
37207340,Compound,chloramphenicol (40 mg/l),7,1.0,supported
37207340,Compound,G418 was added at 75-150 mg/l,8,1.0,supported
37207340,Compound,G418 selection ranging from 45 to 83 mug/ml,9,1.0,supported
37207340,Compound,75 mug/ml G418,10,1.0,supported
37207340,EnrichmentMethod,Single-step affinity purification (AP),11,1.0,supported
37207340,EnrichmentMethod,immunoprecipitation-mass spectrometry (IP-MS) experiments,12,1.0,supported
37207340,FlowRateChromatogram,250 nl/min,13,1.0,supported
37207340,FragmentationMethod,HCD,14,1.0,supported
37207340,GeneticModification,C-terminally PrA-tagged,15,1.0,supported
37207340,GeneticModification,mitochondria-targeted PrA (mtPrA),16,1.0,supported
37207340,GradientTime,1 to 34% in 74 min,17,1.0,supported
37207340,GradientTime,34 to 93% in 8 min,18,1.0,supported
37207340,Instrument,Orbitrap Fusion mass spectrometer (Thermo Scientific),19,1.0,supported
37207340,IonizationType,Nanospray Flex Ion Source,20,1.0,supported
37207340,MaterialType,cells,21,1.0,supported
37207340,NumberOfTechnicalReplicates,quadruplicate,22,1.0,supported
37207340,NumberOfTechnicalReplicates,triplicate,23,1.0,supported
37207340,Organism,Diplonema papillatum,24,1.0,supported
37207340,ReductionReagent,DTT,25,1.0,supported
37207340,Separation,75 mum i.d. x 150 mm Self-Pack C18 column installed in the Easy-nLC 1200 system (Proxeon Biosystems),26,1.0,supported
37207340,Strain,ATCC 50162,27,1.0,supported
37207340,Temperature,15-22degreesC,28,1.0,supported
37207340,Temperature,27degreesC,29,1.0,supported
37207340,Treatment,chloramphenicol,30,1.0,supported
37207340,Treatment,G418,31,1.0,supported
37328468,AlkylationReagent,acrylamide,1,1.0,supported
37328468,CellLine,ExpiCHO-S cells,2,1.0,supported
37328468,CleavageAgent,sequencing grade porcine trypsin,3,1.0,supported
37328468,CleavageAgent,bovine chymotrypsin,4,1.0,supported
37328468,CleavageAgent,endoproteinase Glu-C from Staphylococcus aureus V8,5,1.0,supported
37328468,FlowRateChromatogram,5 microL/min,6,1.0,supported
37328468,FragmentMassTolerance,0.1 Da,7,1.0,supported
37328468,FragmentationMethod,collision induced dissociation (CID),8,1.0,supported
37328468,GradientTime,5-35% solution B (6 min),9,1.0,supported
37328468,GradientTime,5-35% solution B over 22 min,10,1.0,supported
37328468,Instrument,ZenoTOF 7600 mass spectrometer (SCIEX),11,1.0,supported
37328468,Modification,Propionamide at cysteine,12,1.0,supported
37328468,Modification,Oxidation at methionine,13,1.0,supported
37328468,Modification,deamidation of asparagine,14,1.0,supported
37328468,NumberOfMissedCleavages,two missed cleavages,15,1.0,supported
37328468,PrecursorMassTolerance,20 ppm,16,1.0,supported
37328468,ReductionReagent,dithiothreitol,17,1.0,supported
37328468,Separation,"Waters nanoEase M/Z HSS T3 C18 column (300 microm x 150 mm, 1.8 microm, 100 Aa)",18,1.0,supported
37330510,AcquisitionMethod,data in-dependent acquisition (DIA),1,1.0,supported
37330510,AcquisitionMethod,data dependent acquisition (DDA),2,1.0,supported
37330510,Age,Nine-week-old,3,1.0,supported
37330510,AlkylationReagent,iodoacetamide,4,1.0,supported
37330510,CellType,leukocytes,5,1.0,supported
37330510,CleavageAgent,trypsin,6,1.0,supported
37330510,CollisionEnergy,"stepped normalized collision energy (NCE) of 25.5, 27 and 30",7,1.0,supported
37330510,Compound,"Methylprednisolone (Solu-MedrolTM, Pfizer)",8,1.0,supported
37330510,Compound,meropenem (Pfizer),9,1.0,supported
37330510,Disease,sepsis,10,1.0,supported
37330510,DiseaseTreatment,meropenem (Mem),11,1.0,supported
37330510,DiseaseTreatment,methylprednisolone (Gcc),12,1.0,supported
37330510,FlowRateChromatogram,350 nl/min,21,1.0,supported
37330510,FractionationMethod,fractionated with High pH Reversed-Phase (Pierce),22,1.0,supported
37330510,GradientTime,over 90 min,23,1.0,supported
37330510,GradientTime,120 min,24,1.0,supported
37330510,Instrument,Q Exactive HF-X mass spectrometer (Thermo Fisher Scientific),25,1.0,supported
37330510,MaterialType,biofluid,26,0.56,hallucinated
37330510,MaterialType,cells,27,0.89,supported
37330510,MaterialType,tissue,28,1.0,supported
37330510,NumberOfBiologicalReplicates,1,29,1.0,supported
37330510,NumberOfFractions,a total of 96 samples,30,1.0,supported
37330510,NumberOfSamples,n = 568,31,1.0,supported
37330510,Organism,mouse,32,1.0,supported
37330510,OrganismPart,plasma,33,1.0,supported
37330510,OrganismPart,liver,34,1.0,supported
37330510,OrganismPart,kidney,35,1.0,supported
37330510,OrganismPart,spleen,36,1.0,supported
37330510,OrganismPart,heart,37,1.0,supported
37330510,OrganismPart,lung,38,1.0,supported
37330510,PooledSample,pooled,39,1.0,supported
37330510,ReductionReagent,Tris(2-carboxyethyl)phosphine hydrochloride,40,1.0,supported
37330510,SamplingTime,"0-, 6-, 12-, and 18 h post-infection",41,1.0,supported
37330510,SamplingTime,2- and 8 h.p.i.,42,1.0,supported
37330510,Separation,"Peptides were trapped on precolumn (PepMap100 C18 3 mum; 75 mum x 2 cm; Thermo Fisher Scientific) and separated on an EASY-Spray column (ES903, column temperature 45 degreesC; Thermo Fisher Scientific).",43,1.0,supported
37330510,Sex,female,44,1.0,supported
37330510,Sex,male,45,1.0,supported
37330510,SpikedCompound,PROCAL standard peptides,46,1.0,supported
37330510,Strain,C57BL/6J,47,1.0,supported
37330510,Temperature,37 degreesC,48,1.0,supported
37330510,Treatment,sterile DPBS,49,1.0,supported
37330510,Treatment,Methylprednisolone,50,1.0,supported
37330510,Treatment,meropenem,51,1.0,supported
37681923,AcquisitionMethod,Data-Dependent Acquisition (DDA),1,1.0,supported
37681923,AcquisitionMethod,PRM-MS,2,1.0,supported
37681923,Age,>=18 years of age,3,1.0,supported
37681923,AlkylationReagent,iodoacetamide,4,1.0,supported
37681923,CellLine,A549,5,1.0,supported
37681923,CellType,platelets,6,1.0,supported
37681923,CleavageAgent,trypsin,7,1.0,supported
37681923,CollisionEnergy,28% normalized collision energy (NCE),8,1.0,supported
37681923,Disease,COVID-19,9,1.0,supported
37681923,FlowRateChromatogram,30 muL/min,13,1.0,supported
37681923,FlowRateChromatogram,400 nL/min,14,1.0,supported
37681923,FragmentMassTolerance,20 ppm,15,1.0,supported
37681923,FragmentationMethod,higher-energy collisional dissociation (HCD),16,1.0,supported
37681923,GradientTime,over 98 min,17,1.0,supported
37681923,Instrument,Orbitrap Fusion(TM) Lumos(TM) Tribrid(TM) Mass Spectrometer,18,1.0,supported
37681923,IonizationType,electrospray ionization,19,1.0,supported
37681923,Label,label-free quantification (LFQ),20,1.0,supported
37681923,MaterialType,biofluid,21,0.56,hallucinated
37681923,MaterialType,cells,22,1.0,supported
37681923,Modification,Methionine oxidation,23,1.0,supported
37681923,Modification,cysteine carbamidomethylation,24,1.0,supported
37681923,NumberOfMissedCleavages,2 missed cleavages,25,1.0,supported
37681923,Organism,Homo sapience,26,1.0,supported
37681923,PrecursorMassTolerance,20 ppm,27,1.0,supported
37681923,PrecursorMassTolerance,4.5 ppm,28,1.0,supported
37681923,ReductionReagent,dithiothreitol,29,1.0,supported
37681923,SamplingTime,median: 2 days after admission,30,1.0,supported
37681923,Separation,"Ulti-Mate(TM) 3000 RSLCnano system (Thermo Fisher Scientific, Waltham, MA USA) with a trap column (Acclaim PepMap 100, 300 mum x 5 mm, C18, 5 mum, 100 Aa",31,1.0,supported
37681923,Separation,"analytical column (Acclaim PepMap RSLC, 75 mum x 50 cm, nano Viper, C18, 2 mum, 100 Aa)",32,1.0,supported
