Entity_Type,GT_File,GT_Text,GT_Line,Pred_File,Pred_Text,Pred_Line,Similarity,Match_Type
Modification,29681787,protein N-terminal acetylation,38,29681787,protein N-terminal acetylation,24,1.0000,Exact
Modification,29681787,methionine oxidation,39,29681787,methionine oxidation,23,1.0000,Exact
Modification,29681787,carbamidomethylation on cysteine,40,29681787,carbamidomethylation on cysteine,22,1.0000,Exact
Modification,31395880,lysine and N-terminal (TMT label),25,31395880,TMT label,20,0.9500,Semantic
Modification,31395880,methionine (oxidation),26,31395880,oxidation,18,0.9500,Semantic
Modification,31395880,cysteines (carboamidomethylation),27,31395880,carboamidomethylation,17,0.9500,Semantic
Modification,31395880,N-terminal Glutamine residues (pyroglutamine),29,31395880,pyroglutamine,19,0.9500,Semantic
Modification,31699904,Gln->pyro-Glu (N-terminal Q),22,31699904,Gln->pyro-Glu (N-terminal Q),32,1.0000,Exact
Modification,31699904,Gln->pyro-Glu (N-terminal Q),22,31699904,"ammonia-loss (N, N-terminal C)",35,0.8800,TagContainment
Modification,31699904,ammonium (DE),23,31699904,ammonium (DE),34,1.0000,Exact
Modification,31699904,aarbamidomethylation at C,24,31699904,carbamidomethylation at C,30,0.8640,Near-Exact
Modification,31699904,oxidation (M),26,31699904,oxidation (M),31,1.0000,Exact
Modification,31699904,deamidated (NQ),27,31699904,Gln->pyro-Glu (N-terminal Q),32,0.8800,TagContainment
Modification,31699904,deamidated (NQ),27,31699904,deamidated (NQ),33,1.0000,Exact
Modification,31699904,"ammonia-loss (N, N-terminal C)",28,31699904,Gln->pyro-Glu (N-terminal Q),32,0.8800,TagContainment
Modification,31699904,"ammonia-loss (N, N-terminal C)",28,31699904,"ammonia-loss (N, N-terminal C)",35,1.0000,Exact
Modification,31699905,carbamidomethylation on cysteine residues,26,31699905,carbamidomethylation on cysteine residues,18,1.0000,Exact
Modification,31699905,carbamidomethylation on cysteine residues,26,31699905,oxidation on methionine residues,19,0.8800,TagContainment
Modification,31699905,carbamidomethylation on cysteine residues,26,31699905,lysine residues,21,0.8800,TagContainment
Modification,31699905,oxidation on methionine residues,27,31699905,carbamidomethylation on cysteine residues,18,0.8800,TagContainment
Modification,31699905,oxidation on methionine residues,27,31699905,oxidation on methionine residues,19,1.0000,Exact
Modification,31699905,oxidation on methionine residues,27,31699905,lysine residues,21,0.8800,TagContainment
Modification,31699905,16576 TMT10plex on peptide N termini,28,31699905,TMT10plex on peptide N termini,20,0.9500,Semantic
Modification,31699905,TMT10plex on lysine residues,30,31699905,carbamidomethylation on cysteine residues,18,0.8800,TagContainment
Modification,31699905,TMT10plex on lysine residues,30,31699905,oxidation on methionine residues,19,0.8800,TagContainment
Modification,31699905,TMT10plex on lysine residues,30,31699905,TMT10plex on peptide N termini,20,0.8800,TagContainment
Modification,31699905,TMT10plex on lysine residues,30,31699905,lysine residues,21,0.9500,Semantic
Modification,32284562,"phosphorylation (S, T, Y)",46,32284562,"phosphorylation (S, T, Y)",38,1.0000,Exact
Modification,32284562,deamidation (NQ),47,32284562,deamidation (NQ),37,1.0000,Exact
Modification,32284562,acetylation of protein N-terminus,48,32284562,acetylation of protein N-terminus,36,1.0000,Exact
Modification,32284562,Cysteine carbamidomethylation,50,32284562,Cysteine carbamidomethylation,34,1.0000,Exact
Modification,32284562,Methionine oxidation,51,32284562,Methionine oxidation,35,1.0000,Exact
Modification,32860207,Cysteine carboxamidomethylation,31,32860207,"Cysteine carboxamidomethylation (Cys, +57.021464 Da)",18,0.9500,Semantic
Modification,32860207,N-terminal acetylation,32,32860207,"N-terminal acetylation (N-terminal, +42.010565 Da)",20,0.9500,Semantic
Modification,32860207,methionine oxidation,33,32860207,"methionine oxidation (Met, +15.994915 Da)",19,0.9500,Semantic
Modification,33630598,deamidation on asparagine and glutamine,24,33630598,deamidation on asparagine and glutamine (+0.9840 Da),21,0.9500,Semantic
Modification,33630598,deamidation on asparagine and glutamine,24,33630598,deamidation on asparagine and glutamine,23,1.0000,Exact
Modification,33630598,carbamidomethylation of cysteine residues,25,33630598,oxidation of methionine residues (+15.9949 Da),20,0.8800,TagContainment
Modification,33630598,carbamidomethylation of cysteine residues,25,33630598,carbamidomethylation of cysteine residues,24,1.0000,Exact
Modification,33630598,carbamidomethylation of cysteine residues,25,33630598,TMT tags on lysine residues and peptide N termini,25,0.8800,TagContainment
Modification,33630598,oxidation of methionine residues,26,33630598,oxidation of methionine residues (+15.9949 Da),20,0.9500,Semantic
Modification,33630598,oxidation of methionine residues,26,33630598,carbamidomethylation of cysteine residues,24,0.8800,TagContainment
Modification,33630598,oxidation of methionine residues,26,33630598,TMT tags on lysine residues and peptide N termini,25,0.8800,TagContainment
Modification,33630598,TMT tags on lysine residues and peptide N termini,28,33630598,oxidation of methionine residues (+15.9949 Da),20,0.8800,TagContainment
Modification,33630598,TMT tags on lysine residues and peptide N termini,28,33630598,carbamidomethylation of cysteine residues,24,0.8800,TagContainment
Modification,33630598,TMT tags on lysine residues and peptide N termini,28,33630598,TMT tags on lysine residues and peptide N termini,25,1.0000,Exact
Modification,33630598,phosphorylation,29,33630598,phosphorylation (+79.9663 Da),22,0.9500,Semantic
Modification,33630598,neutral loss of -97.9769 Da,30,33630598,TMT tags on lysine residues and peptide N termini,25,0.8800,TagContainment
Modification,33855848,oxidation of Met residues.,30,33855848,carbamidomethylation of Cys residues,25,0.8800,TagContainment
Modification,33855848,oxidation of Met residues.,30,33855848,acetylation of the N-terminal residue,26,0.8800,TagContainment
Modification,33855848,oxidation of Met residues.,30,33855848,oxidation of Met residues,27,0.9500,Semantic
Modification,33855848,acetylation of the N-terminal residue,31,33855848,carbamidomethylation of Cys residues,25,0.8800,TagContainment
Modification,33855848,acetylation of the N-terminal residue,31,33855848,acetylation of the N-terminal residue,26,1.0000,Exact
Modification,33855848,acetylation of the N-terminal residue,31,33855848,oxidation of Met residues,27,0.8800,TagContainment
Modification,33855848,carbamidomethylation of Cys residues,32,33855848,carbamidomethylation of Cys residues,25,1.0000,Exact
Modification,33855848,carbamidomethylation of Cys residues,32,33855848,acetylation of the N-terminal residue,26,0.8800,TagContainment
Modification,33855848,carbamidomethylation of Cys residues,32,33855848,oxidation of Met residues,27,0.8800,TagContainment
Modification,35680998,Propionylation on N-terminal,10,35680998,Propionylation on N-terminal,15,1.0000,Exact
Modification,35680998,Propionylation on N-terminal,10,35680998,Propionylation on Lysines,16,0.8800,TagContainment
Modification,35680998,Propionylation on N-terminal,10,35680998,Phenylisocyanate on N-terminal,17,0.8800,TagContainment
Modification,35680998,Propionylation on N-terminal,10,35680998,propionyl + methyl lysine,20,0.8800,TagContainment
Modification,35680998,Propionylation on Lysines,11,35680998,Propionylation on N-terminal,15,0.8800,TagContainment
Modification,35680998,Propionylation on Lysines,11,35680998,Propionylation on Lysines,16,1.0000,Exact
Modification,35680998,Propionylation on Lysines,11,35680998,Dimethyl lysine,18,0.8800,TagContainment
Modification,35680998,Propionylation on Lysines,11,35680998,trimethyl lysine,19,0.8800,TagContainment
Modification,35680998,Propionylation on Lysines,11,35680998,propionyl + methyl lysine,20,0.8800,TagContainment
Modification,35680998,Propionylation on Lysines,11,35680998,acetyl lysine,21,0.8800,TagContainment
Modification,35680998,Propionylation on Lysines,11,35680998,crotonyl lysine,22,0.8800,TagContainment
Modification,35680998,Phenylisocyanate on N-terminal,12,35680998,Propionylation on N-terminal,15,0.8800,TagContainment
Modification,35680998,Phenylisocyanate on N-terminal,12,35680998,Phenylisocyanate on N-terminal,17,1.0000,Exact
Modification,37328468,Oxidation at methionine,15,37328468,Oxidation at methionine,13,1.0000,Exact
Modification,37328468,Propionamide at cysteine,16,37328468,Propionamide at cysteine,12,1.0000,Exact
Modification,37328468,deamidation of asparagine,19,37328468,deamidation of asparagine,14,1.0000,Exact
Modification,37681923,Methionine oxidation,29,37681923,Methionine oxidation,23,1.0000,Exact
Modification,37681923,cysteine carbamidomethylation,31,37681923,cysteine carbamidomethylation,24,1.0000,Exact
NumberOfBiologicalReplicates,25100859,Three,25,25100859,3,18,0.8700,NumericReplicate
NumberOfBiologicalReplicates,25218447,17,36,25218447,17,31,1.0000,Exact
NumberOfBiologicalReplicates,28680058,four,48,28680058,4,28,0.8700,NumericReplicate
NumberOfBiologicalReplicates,35236848,three,16,35236848,3,24,0.8700,NumericReplicate
NumberOfFractions,26076430,96,64,26076430,a total of 96 fractions,34,0.8900,CompoundConcentrationMerge
NumberOfFractions,26076430,24,65,26076430,24,35,1.0000,Exact
NumberOfFractions,26725330,six,45,26725330,six fractions,27,0.9500,Semantic
NumberOfFractions,28675934,15,46,28675934,15,27,1.0000,Exact
NumberOfFractions,28680058,12,41,28680058,A total of 96 fractions were concatenated into 12 fractions,29,0.8900,CompoundConcentrationMerge
NumberOfFractions,28680058,96,42,28680058,A total of 96 fractions were concatenated into 12 fractions,29,0.8900,CompoundConcentrationMerge
NumberOfFractions,31395880,52226 Twelve for each TMT experiment,30,31395880,Twelve concatenated fractions,22,0.8800,TagContainment
NumberOfFractions,31699904,10,30,31699904,10 different fractions,36,0.8900,CompoundConcentrationMerge
NumberOfFractions,31699905,72,33,31699905,72 contiguous fractions,23,0.8900,CompoundConcentrationMerge
NumberOfFractions,32284562,12,54,32284562,A total of 12 fractions were collected,40,0.8900,CompoundConcentrationMerge
NumberOfFractions,32860207,five,37,32860207,five bands,22,0.9500,Semantic
NumberOfFractions,33630598,96,33,33630598,96 fractions,26,0.8700,NumericReplicate
NumberOfFractions,33630598,24,34,33630598,24,27,1.0000,Exact
NumberOfFractions,33855848,6,35,33855848,n of fractions: 6,31,0.9000,Near-Exact
NumberOfFractions,36097293,four,23,36097293,four fractions,30,0.9500,Semantic
NumberOfFractions,37330510,96,29,37330510,a total of 96 samples,30,0.8900,CompoundConcentrationMerge
NumberOfMissedCleavages,24657495,3,32,24657495,3,23,1.0000,Exact
NumberOfMissedCleavages,25100859,3,23,25100859,3,19,1.0000,Exact
NumberOfMissedCleavages,25218447,3,31,25218447,Up to 3 missed tryptic cleavages,32,0.9000,Near-Exact
NumberOfMissedCleavages,28091603,two missed cleavages,24,28091603,maximum of two missed cleavages,24,0.9500,Semantic
NumberOfMissedCleavages,28675934,two,45,28675934,two missed cleavages,28,0.9500,Semantic
NumberOfMissedCleavages,28680058,one,40,28680058,one,30,1.0000,Exact
NumberOfMissedCleavages,29681787,2,44,29681787,2 miscleavages allowed,27,0.8700,NumericReplicate
NumberOfMissedCleavages,31699904,two,29,31699904,two,38,1.0000,Exact
NumberOfMissedCleavages,31699905,2,32,31699905,2 missed cleavages,24,0.8700,NumericReplicate
NumberOfMissedCleavages,32284562,2 or 3,53,32284562,2,41,0.8700,NumericReplicate
NumberOfMissedCleavages,32284562,2 or 3,53,32284562,3,42,0.9000,Near-Exact
NumberOfMissedCleavages,32860207,two,36,32860207,two,23,1.0000,Exact
NumberOfMissedCleavages,35680998,5,15,35680998,up to 5 missed cleavages,23,0.9000,Near-Exact
NumberOfMissedCleavages,37328468,two,21,37328468,two missed cleavages,15,0.9500,Semantic
NumberOfMissedCleavages,37681923,2,33,37681923,2 missed cleavages,25,0.8700,NumericReplicate
NumberOfSamples,21183079,9,15,21183079,9,19,1.0000,Exact
NumberOfSamples,21183079,nine,16,21183079,9,19,0.8700,NumericReplicate
NumberOfSamples,26725330,Forty,48,26725330,Forty breast tumour samples,28,0.9500,Semantic
NumberOfSamples,26725330,forty,50,26725330,Forty breast tumour samples,28,0.9500,Semantic
NumberOfSamples,28680058,four,46,28680058,four samples,31,0.9500,Semantic
NumberOfSamples,29681787,twenty-three,45,29681787,twenty-three,28,1.0000,Exact
NumberOfSamples,31699904,five,32,31699904,five spike-in states,39,0.9500,Semantic
NumberOfSamples,32284562,Ten,57,32284562,ten samples,43,0.9500,Semantic
NumberOfSamples,32284562,ten,58,32284562,ten samples,43,0.9500,Semantic
NumberOfSamples,32860207,20,38,32860207,20,24,1.0000,Exact
NumberOfSamples,33855848,set 1: 21 samples and set 2: 24 samples,36,33855848,21 samples,32,0.9500,Semantic
NumberOfSamples,33855848,set 1: 21 samples and set 2: 24 samples,36,33855848,24 samples,33,0.9500,Semantic
NumberOfSamples,33855848,21,38,33855848,21 samples,32,0.8700,NumericReplicate
NumberOfTechnicalReplicates,21183079,duplicate,14,21183079,duplicate,20,1.0000,Exact
NumberOfTechnicalReplicates,24657495,triplicate experiments using CID fragmentation,33,24657495,triplicate experiments using CID fragmentation,24,1.0000,Exact
NumberOfTechnicalReplicates,25218447,11,32,25218447,11 technical replicates,33,0.8900,CompoundConcentrationMerge
NumberOfTechnicalReplicates,25218447,6,33,25218447,6 technical replicates,34,0.8700,NumericReplicate
NumberOfTechnicalReplicates,25218447,9,34,25218447,9 technical replicates,35,0.8700,NumericReplicate
NumberOfTechnicalReplicates,28680058,duplicates,44,28680058,technical duplicates,32,0.9500,Semantic
NumberOfTechnicalReplicates,31699904,triplicates,31,31699904,triplicate,40,0.9500,Semantic
NumberOfTechnicalReplicates,31699905,No,34,31699905,No technical replicates,26,0.8900,CompoundConcentrationMerge
NumberOfTechnicalReplicates,36097293,duplicates,24,36097293,technical duplicates,31,0.9500,Semantic
Organism,21183079,Swiss-Webster mice,18,21183079,mouse,21,0.9500,Semantic
Organism,21183079,mouse,19,21183079,mouse,21,1.0000,Exact
Organism,21183079,Mice,20,21183079,mouse,21,0.9500,Semantic
Organism,24657495,Plasmodium falciparum,35,24657495,Plasmodium falciparum,25,1.0000,Exact
Organism,25100859,Human,26,25100859,human,20,1.0000,Exact
Organism,25100859,human,27,25100859,human,20,1.0000,Exact
Organism,25218447,human,42,25218447,human,36,1.0000,Exact
Organism,26076430,Mus Musculus,70,26076430,Mus_musculus,39,0.8800,TagContainment
Organism,26149123,Plasmodium falciparum,52,26149123,Plasmodium falciparum,29,1.0000,Exact
Organism,26725330,Human,56,26725330,Human,29,1.0000,Exact
Organism,28091603,Homo sapiens,26,28091603,Homo sapiens,25,1.0000,Exact
Organism,28675934,Homo sapiens,48,28675934,Homo sapiens,29,1.0000,Exact
Organism,28680058,Plasmodium falciparum,50,28680058,Plasmodium falciparum,33,1.0000,Exact
Organism,29681787,Homo sapiens,46,29681787,Homo sapiens,29,1.0000,Exact
Organism,31699904,mouse,33,31699904,mouse,47,1.0000,Exact
Organism,31699905,human,38,31699905,human,27,1.0000,Exact
Organism,32284562,Plasmodium falciparum,59,32284562,Plasmodium falciparum,46,1.0000,Exact
Organism,32284562,Plasmodium falciparum,59,32284562,Plasmodium knowlesi,47,0.8800,TagContainment
Organism,32284562,human,60,32284562,Homo sapiens,45,0.9500,Semantic
Organism,32284562,Human,61,32284562,Homo sapiens,45,0.9500,Semantic
Organism,32284562,Homo sapiens,62,32284562,Homo sapiens,45,1.0000,Exact
Organism,32284562,Plasmodium knowlesi,63,32284562,Plasmodium falciparum,46,0.8800,TagContainment
Organism,32284562,Plasmodium knowlesi,63,32284562,Plasmodium knowlesi,47,1.0000,Exact
Organism,32284562,P. knowlesi,64,32284562,Plasmodium knowlesi,47,0.8900,CompoundConcentrationMerge
Organism,33630598,Saccharomyces cerevisiae,36,33630598,Saccharomyces cerevisiae,29,1.0000,Exact
Organism,33630598,S. cerevisiae,39,33630598,Saccharomyces cerevisiae,29,0.8900,CompoundConcentrationMerge
Organism,33855848,human,39,33855848,human,35,1.0000,Exact
Organism,35037038,human,15,35037038,human,17,1.0000,Exact
Organism,35236848,Arabidopsis,17,35236848,Arabidopsis,26,1.0000,Exact
Organism,35236989,Human,32,35236989,humans,25,0.9500,Semantic
Organism,35236989,mouse,33,35236989,mice,26,0.9500,Semantic
Organism,35236989,Mice,34,35236989,mice,26,1.0000,Exact
Organism,35236989,mice,36,35236989,mice,26,1.0000,Exact
Organism,35236989,human,37,35236989,humans,25,0.9500,Semantic
Organism,35236989,Mouse,38,35236989,mice,26,0.9500,Semantic
Organism,35680998,Phytophthora infestans,16,35680998,Phytophthora infestans,40,1.0000,Exact
Organism,35680998,Methanospirillum stamsii,17,35680998,Methanospirillum stamsii,42,1.0000,Exact
Organism,35680998,Homo sapiens,18,35680998,Homo sapiens,37,1.0000,Exact
Organism,35680998,Methanosarcina spelaei,19,35680998,Methanosarcina spelaei,43,1.0000,Exact
Organism,35680998,Capsaspora owczarzaki,20,35680998,Capsaspora owczarzaki,24,1.0000,Exact
Organism,35680998,Corallochytrium limacisporum,21,35680998,Corallochytrium limacisporum,25,1.0000,Exact
Organism,35680998,Thalassiosira pseudonana,22,35680998,Thalassiosira pseudonana,32,1.0000,Exact
Organism,35680998,Creolimax fragrantissima,23,35680998,Creolimax fragrantissima,26,1.0000,Exact
Organism,35680998,Thecamonas trahens,24,35680998,Thecamonas trahens,28,1.0000,Exact
Organism,35680998,Chlamydomonas reinhardtii,25,35680998,Chlamydomonas reinhardtii,29,1.0000,Exact
Organism,35680998,Spizellomyces punctatus,26,35680998,Spizellomyces punctatus,27,1.0000,Exact
Organism,35680998,Fabomonas tropica,27,35680998,Fabomonas tropica,36,1.0000,Exact
Organism,35680998,Sycon ciliatum,28,35680998,Sycon ciliatum,39,1.0000,Exact
Organism,35680998,Guillardia theta,29,35680998,Guillardia theta,30,1.0000,Exact
Organism,35680998,Emiliania huxleyi,30,35680998,Emiliania huxleyi,31,1.0000,Exact
Organism,35680998,Methanobrevibacter cuticularis,31,35680998,Methanobrevibacter cuticularis,41,1.0000,Exact
Organism,35680998,Physcomitrella patens,32,35680998,Physcomitrella patens,38,1.0000,Exact
Organism,35680998,Bigelowiella natans,33,35680998,Bigelowiella natans,33,1.0000,Exact
Organism,35680998,Gefionella okellyi,34,35680998,Gefionella okellyi,35,1.0000,Exact
Organism,35680998,Naegleria gruberi,35,35680998,Naegleria gruberi,34,1.0000,Exact
Organism,36097293,Saccharomyces cerevisiae Drg1,25,36097293,Saccharomyces cerevisiae,32,0.9500,Semantic
Organism,37207340,Diplonema papillatum,20,37207340,Diplonema papillatum,24,1.0000,Exact
Organism,37330510,mouse,37,37330510,mouse,32,1.0000,Exact
Organism,37330510,mice,39,37330510,mouse,32,0.9500,Semantic
Organism,37330510,Mouse,41,37330510,mouse,32,1.0000,Exact
OrganismPart,21183079,"brown fat,",23,21183079,brown fat,23,0.9500,Semantic
OrganismPart,21183079,heart,24,21183079,heart,24,1.0000,Exact
OrganismPart,21183079,spleen,25,21183079,spleen,29,1.0000,Exact
OrganismPart,21183079,liver,26,21183079,liver,25,1.0000,Exact
OrganismPart,21183079,lung,27,21183079,lung,26,1.0000,Exact
OrganismPart,21183079,kidney,28,21183079,kidney,27,1.0000,Exact
OrganismPart,21183079,brain,30,21183079,brain,22,1.0000,Exact
OrganismPart,21183079,pancreas,31,21183079,pancreas,28,1.0000,Exact
OrganismPart,21183079,testis,32,21183079,testis,30,1.0000,Exact
OrganismPart,26076430,whole brain,72,26076430,mouse whole brain,40,0.9500,Semantic
OrganismPart,28675934,tumor tissues,49,28675934,adjacent mammary tissue,31,0.9300,DomainSemantic
OrganismPart,28675934,mammary tissue,51,28675934,adjacent mammary tissue,31,0.9500,Semantic
OrganismPart,28675934,whole tissue,53,28675934,adjacent mammary tissue,31,0.9300,DomainSemantic
OrganismPart,31699905,hippocampal tissues,39,31699905,frozen hippocampal tissues,29,0.9500,Semantic
OrganismPart,31699905,dentate terminal zone of the perforant path,40,31699905,outer two-thirds of the molecular layer of the dentate gyrus,28,0.8800,TagContainment
OrganismPart,31699905,dentate gyrus,42,31699905,outer two-thirds of the molecular layer of the dentate gyrus,28,0.9500,Semantic
OrganismPart,31699905,Dentate Terminal Zone of the Perforant Path,43,31699905,outer two-thirds of the molecular layer of the dentate gyrus,28,0.8800,TagContainment
OrganismPart,32284562,iRBCs,65,32284562,trophozoite iRBCs,51,0.9500,Semantic
OrganismPart,32284562,erythrocyte,66,32284562,erythrocyte,48,1.0000,Exact
OrganismPart,33855848,breast tissues,40,33855848,primary breast tumor tissues,36,0.9300,DomainSemantic
OrganismPart,33855848,breast tissues,40,33855848,normal breast tissues,37,0.9500,Semantic
OrganismPart,33855848,Tumor,41,33855848,primary breast tumor tissues,36,0.9500,Semantic
OrganismPart,35037038,thyroid epithelial cell line,16,35037038,thyroid,18,0.9500,Semantic
OrganismPart,35037038,thyroid,17,35037038,thyroid,18,1.0000,Exact
OrganismPart,35236989,plasma,39,35236989,Human plasma,27,0.9500,Semantic
OrganismPart,35236989,plasma,39,35236989,Mouse plasma,28,0.9500,Semantic
OrganismPart,37330510,plasma,42,37330510,plasma,33,1.0000,Exact
OrganismPart,37330510,Heart,43,37330510,heart,37,1.0000,Exact
OrganismPart,37330510,spleen,45,37330510,spleen,36,1.0000,Exact
OrganismPart,37330510,liver,46,37330510,liver,34,1.0000,Exact
OrganismPart,37330510,kidney,47,37330510,kidney,35,1.0000,Exact
OrganismPart,37330510,lung,49,37330510,lung,38,1.0000,Exact
OrganismPart,37330510,heart,53,37330510,heart,37,1.0000,Exact
PooledSample,24657495,pooled,38,24657495,pooled,28,1.0000,Exact
PooledSample,28680058,pooled,55,28680058,pooled,34,1.0000,Exact
PooledSample,31699905,pooled,46,31699905,pooled,30,1.0000,Exact
PooledSample,37330510,pooled,56,37330510,pooled,39,1.0000,Exact
PrecursorMassTolerance,24657495,10 ppm,37,24657495,10 ppm for MS mass tolerance,29,0.9500,Semantic
PrecursorMassTolerance,25100859,+/-20 ppm,28,25100859,+/-20 ppm,21,1.0000,Exact
PrecursorMassTolerance,25100859,+/-20 ppm,28,25100859,6 ppm,23,0.8900,CompoundConcentrationMerge
PrecursorMassTolerance,25100859,6,29,25100859,6 ppm,23,0.8700,NumericReplicate
PrecursorMassTolerance,25218447,6 ppm,43,25218447,a mass tolerance of 6 ppm for precursor masses,37,0.9500,Semantic
PrecursorMassTolerance,26076430,+/-5 ppm,75,26076430,a precursor ion tolerance of 5 ppm,41,0.8900,CompoundConcentrationMerge
PrecursorMassTolerance,26149123,10 p.p.m.,54,26149123,10 p.p.m.,33,1.0000,Exact
PrecursorMassTolerance,26725330,6-20 p.p.m,58,26725330,maximal initial mass deviation of 6 p.p.m.,31,0.8800,TagContainment
PrecursorMassTolerance,26725330,36618 6 p.p.m.,59,26725330,maximal initial mass deviation of 6 p.p.m.,31,0.8800,TagContainment
PrecursorMassTolerance,28091603,4.5 pm,27,28091603,4.5 pm,27,1.0000,Exact
PrecursorMassTolerance,28091603,20 p.p.m.,28,28091603,20 p.p.m.,26,1.0000,Exact
PrecursorMassTolerance,28675934,10 ppm,57,28675934,10 ppm mass tolerance for precursor ions,33,0.9500,Semantic
PrecursorMassTolerance,28680058,20 ppm,52,28680058,20 ppm,35,1.0000,Exact
PrecursorMassTolerance,29681787,7 ppm,48,29681787,7 ppm,30,1.0000,Exact
PrecursorMassTolerance,31395880,10 p.p.m,35,31395880,10 p.p.m.,27,0.9500,Semantic
PrecursorMassTolerance,31699904,5 ppm,35,31699904,5 ppm,52,1.0000,Exact
PrecursorMassTolerance,31699905,"10 ppm,",45,31699905,precursor mass tolerance of 10 ppm,31,0.8900,CompoundConcentrationMerge
PrecursorMassTolerance,32284562,20 ppm,67,32284562,20 ppm,52,1.0000,Exact
PrecursorMassTolerance,32284562,4.5 ppm,68,32284562,4.5 ppm,53,1.0000,Exact
PrecursorMassTolerance,32860207,4.5 ppm,40,32860207,4.5 ppm,27,1.0000,Exact
PrecursorMassTolerance,33630598,20 ppm,41,33630598,a 20 ppm precursor ion tolerance,31,0.9500,Semantic
PrecursorMassTolerance,33855848,20962 20 ppm,43,33855848,"20 and 4.5 ppm for first and main searches, respectively",38,0.8800,TagContainment
PrecursorMassTolerance,33855848,20 and 4.5 ppm,44,33855848,"20 and 4.5 ppm for first and main searches, respectively",38,0.9500,Semantic
PrecursorMassTolerance,35680998,7 ppm,36,35680998,Precursor ion mass tolerance of 7 ppm at the MS1 level,45,0.9500,Semantic
PrecursorMassTolerance,36097293,10 ppm,28,36097293,10 ppm,33,1.0000,Exact
PrecursorMassTolerance,37328468,20 ppm,36,37328468,20 ppm,16,1.0000,Exact
PrecursorMassTolerance,37681923,20 ppm,40,37681923,20 ppm,27,1.0000,Exact
PrecursorMassTolerance,37681923,4.5 ppm,41,37681923,4.5 ppm,28,1.0000,Exact
ReductionReagent,25100859,DTT,31,25100859,DTT,24,1.0000,Exact
ReductionReagent,25218447,DTT,44,25218447,dithiothreitol (DTT),39,0.9500,Semantic
ReductionReagent,25218447,dithiothreitol,45,25218447,dithiothreitol (DTT),39,0.9500,Semantic
ReductionReagent,25218447,beta-mercaptoethanol,46,25218447,beta-mercaptoethanol,38,1.0000,Exact
ReductionReagent,26076430,dithiothreitol,76,26076430,dithiothreitol,43,1.0000,Exact
ReductionReagent,26149123,DTT,55,26149123,DTT,34,1.0000,Exact
ReductionReagent,26725330,DTT,60,26725330,DTT,32,1.0000,Exact
ReductionReagent,28091603,dithiothreitol,29,28091603,dithiothreitol,28,1.0000,Exact
ReductionReagent,28675934,dithiothreitol,58,28675934,dithiothreitol,34,1.0000,Exact
ReductionReagent,28680058,DTT,56,28680058,DTT,36,1.0000,Exact
ReductionReagent,29681787,dithiothreitol,49,29681787,dithiothreitol,31,1.0000,Exact
ReductionReagent,31395880,DTT,37,31395880,DTT,28,1.0000,Exact
ReductionReagent,31699904,DTT,36,31699904,dithiothreitol,53,0.9500,Semantic
ReductionReagent,31699904,dithiothreitol,37,31699904,dithiothreitol,53,1.0000,Exact
ReductionReagent,31699905,DTT,47,31699905,DTT,32,1.0000,Exact
ReductionReagent,32284562,DTT,69,32284562,DTT,54,1.0000,Exact
ReductionReagent,32860207,DTT,42,32860207,DTT,28,1.0000,Exact
ReductionReagent,33630598,DTT,43,33630598,DTT,33,1.0000,Exact
ReductionReagent,33630598,TCEP,44,33630598,TCEP,32,1.0000,Exact
ReductionReagent,33855848,dithiothreitol,45,33855848,dithiothreitol,39,1.0000,Exact
ReductionReagent,35236848,DTT,19,35236848,DTT,28,1.0000,Exact
ReductionReagent,35236989,TCEP,42,35236989,10 mM TCEP,30,0.9500,Semantic
ReductionReagent,37328468,dithiothreitol,37,37328468,dithiothreitol,17,1.0000,Exact
ReductionReagent,37330510,Tris(2-carboxyethyl)phosphine hydrochloride,57,37330510,Tris(2-carboxyethyl)phosphine hydrochloride,40,1.0000,Exact
ReductionReagent,37681923,dithiothreitol,42,37681923,dithiothreitol,29,1.0000,Exact
SamplingTime,35236989,>37 weeks,43,35236989,Plasma from pregnant women was collected at the time of term delivery (>37 weeks).,31,0.9500,Semantic
SamplingTime,37330510,18 h,58,37330510,"0-, 6-, 12-, and 18 h post-infection",41,0.9500,Semantic
SamplingTime,37330510,12 h,60,37330510,"0-, 6-, 12-, and 18 h post-infection",41,0.8900,CompoundConcentrationMerge
SamplingTime,37330510,6-,61,37330510,"0-, 6-, 12-, and 18 h post-infection",41,0.8900,CompoundConcentrationMerge
SamplingTime,37330510,0-,62,37330510,"0-, 6-, 12-, and 18 h post-infection",41,0.8900,CompoundConcentrationMerge
SamplingTime,37330510,12-,63,37330510,"0-, 6-, 12-, and 18 h post-infection",41,0.9500,Semantic
SamplingTime,37330510,0 h,64,37330510,"0-, 6-, 12-, and 18 h post-infection",41,0.8700,NumericReplicate
Separation,24657495,Ultimate 3000 nano/Capillary LC System,39,24657495,Ultimate 3000 nano/Capillary LC System (Dionex),31,0.9500,Semantic
Separation,25100859,10729 EASY-Spray columns connected to an Easy-nLC 1000 pump,32,25100859,"Thermo Scientific EASY-Spray columns (PepMap(R) RSLC, C18, 100 Ang, 2 mum bead packed 50 cm column) connected to an Easy-nLC 1000 pump",25,0.9300,DomainSemantic
Separation,25218447,EASY-nLC system,47,25218447,an EASY-nLC system (Proxeon) connected to a Q-Exactive (Thermo),40,0.9500,Semantic
